trial_id,trial_kind,cell_id,trial_index,trial_seed,code_instance,code_seed,family,rate_label,n,k,rate,p_num,p_den,p_s,transmitted_word_hex,observation_hex,deletion_position,observed_error_weight,forced_error_weight,theorem_offset,theorem_stop_shell_cap,max_generated_attempts,run_exhaustive,run_branch,branch_node_cap,branch_time_ms,code_size,generator_rows_hex,parity_check_rows_hex,code_construction
308,natural,n16_k11_extended_hamming_HAMMING,52,14488418280493861190,0,0,extended_hamming,HAMMING,16,11,0.6875,1,20,0.05,0xa35c,0x51dc,7,0,,1,0,20000000,True,True,1000000,1500,2048,"0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117","0xaaaa,0xcccc,0xf0f0,0xff00,0xffff","standard extended Hamming [16,11,4] with systematic data-position basis"
309,natural,n16_k11_extended_hamming_HAMMING,53,14733391196655349137,0,0,extended_hamming,HAMMING,16,11,0.6875,1,20,0.05,0xfa39,0x3d1d,1,1,,1,1,20000000,True,True,1000000,1500,2048,"0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117","0xaaaa,0xcccc,0xf0f0,0xff00,0xffff","standard extended Hamming [16,11,4] with systematic data-position basis"
310,natural,n16_k11_extended_hamming_HAMMING,54,3864063181552695815,0,0,extended_hamming,HAMMING,16,11,0.6875,1,20,0.05,0xb748,0x5b58,8,1,,1,1,20000000,True,True,1000000,1500,2048,"0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117","0xaaaa,0xcccc,0xf0f0,0xff00,0xffff","standard extended Hamming [16,11,4] with systematic data-position basis"
311,natural,n16_k11_extended_hamming_HAMMING,55,11614567235587722287,0,0,extended_hamming,HAMMING,16,11,0.6875,1,20,0.05,0xf990,0x79b0,12,1,,1,1,20000000,True,True,1000000,1500,2048,"0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117","0xaaaa,0xcccc,0xf0f0,0xff00,0xffff","standard extended Hamming [16,11,4] with systematic data-position basis"
312,natural,n16_k11_extended_hamming_HAMMING,56,782944702656932973,0,0,extended_hamming,HAMMING,16,11,0.6875,1,20,0.05,0x17d4,0xbf4,5,0,,1,0,20000000,True,True,1000000,1500,2048,"0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117","0xaaaa,0xcccc,0xf0f0,0xff00,0xffff","standard extended Hamming [16,11,4] with systematic data-position basis"
313,natural,n16_k11_extended_hamming_HAMMING,57,7540708955184086185,0,0,extended_hamming,HAMMING,16,11,0.6875,1,20,0.05,0xca09,0x5a01,14,2,,1,2,20000000,True,True,1000000,1500,2048,"0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117","0xaaaa,0xcccc,0xf0f0,0xff00,0xffff","standard extended Hamming [16,11,4] with systematic data-position basis"
314,natural,n16_k11_extended_hamming_HAMMING,58,5897561524654790025,0,0,extended_hamming,HAMMING,16,11,0.6875,1,20,0.05,0x1db7,0xed7,4,0,,1,0,20000000,True,True,1000000,1500,2048,"0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117","0xaaaa,0xcccc,0xf0f0,0xff00,0xffff","standard extended Hamming [16,11,4] with systematic data-position basis"
315,natural,n16_k11_extended_hamming_HAMMING,59,12863604621066432673,0,0,extended_hamming,HAMMING,16,11,0.6875,1,20,0.05,0x3639,0x3b1c,1,2,,1,2,20000000,True,True,1000000,1500,2048,"0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117","0xaaaa,0xcccc,0xf0f0,0xff00,0xffff","standard extended Hamming [16,11,4] with systematic data-position basis"
316,natural,n16_k11_extended_hamming_HAMMING,60,16857905937623406515,0,0,extended_hamming,HAMMING,16,11,0.6875,1,20,0.05,0xbb2d,0x750d,5,3,,1,3,20000000,True,True,1000000,1500,2048,"0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117","0xaaaa,0xcccc,0xf0f0,0xff00,0xffff","standard extended Hamming [16,11,4] with systematic data-position basis"
317,natural,n16_k11_extended_hamming_HAMMING,61,12286501546815817412,0,0,extended_hamming,HAMMING,16,11,0.6875,1,20,0.05,0xa569,0x52bc,7,4,,1,4,20000000,True,True,1000000,1500,2048,"0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117","0xaaaa,0xcccc,0xf0f0,0xff00,0xffff","standard extended Hamming [16,11,4] with systematic data-position basis"
318,natural,n16_k11_extended_hamming_HAMMING,62,4489056746056850399,0,0,extended_hamming,HAMMING,16,11,0.6875,1,20,0.05,0xa665,0x5725,5,1,,1,1,20000000,True,True,1000000,1500,2048,"0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117","0xaaaa,0xcccc,0xf0f0,0xff00,0xffff","standard extended Hamming [16,11,4] with systematic data-position basis"
319,natural,n16_k11_extended_hamming_HAMMING,63,14044740528953464016,0,0,extended_hamming,HAMMING,16,11,0.6875,1,20,0.05,0x693c,0x349c,4,0,,1,0,20000000,True,True,1000000,1500,2048,"0xf,0x33,0x55,0x96,0x303,0x505,0x906,0x1111,0x2112,0x4114,0x8117","0xaaaa,0xcccc,0xf0f0,0xff00,0xffff","standard extended Hamming [16,11,4] with systematic data-position basis"
320,natural,n24_k16_random_systematic_linear_R2_3,0,15504499452376618714,0,15580646178856863639,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x6db433,0x26f433,12,2,,2,3,20000000,True,True,1000000,1500,65536,"0x490001,0x200002,0x6b0004,0x9d0008,0x6f0010,0x860020,0x5a0040,0xfb0080,0x470100,0xec0200,0xa10400,0x9c0800,0x5f1000,0x4e2000,0x664000,0x5d8000","0x1959d,0x271f4,0x4fb38,0x8badd,0x1098c8,0x204696,0x40f3d5,0x800ea8",dense systematic parity map; seed=15580646178856863639
321,natural,n24_k16_random_systematic_linear_R2_3,1,5390287202368239821,1,8905878669356214547,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x5bc013,0x2de213,12,1,,2,2,20000000,True,True,1000000,1500,65536,"0xdb0001,0xdd0002,0x150004,0xa60008,0x4a0010,0x110020,0x2d0040,0xbd0080,0x8e0100,0xf0200,0x490400,0xc20800,0x221000,0x3a2000,0x6e4000,0x798000","0x186e7,0x27b19,0x443ce,0x8e7d3,0x10a0a7,0x20f0c8,0x40cc13,0x80098b",dense systematic parity map; seed=8905878669356214547
322,natural,n24_k16_random_systematic_linear_R2_3,2,16967682417296944436,2,4676290893550018176,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0xa84042,0x540042,14,0,,2,1,20000000,True,True,1000000,1500,65536,"0x900001,0xa00002,0xc50004,0xef0008,0x7a0010,0x9a0020,0x9b0040,0x710080,0xdd0100,0xd30200,0xb70400,0x950800,0x3d1000,0x6d2000,0x934000,0xe98000","0x1ffcc,0x24678,0x43d0c,0x8b178,0x105ff1,0x20b49a,0x40a39c,0x80cf6f",dense systematic parity map; seed=4676290893550018176
323,natural,n24_k16_random_systematic_linear_R2_3,3,5884504498969698526,3,16748611985767961842,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x582963,0x2c16b3,4,1,,2,2,20000000,True,True,1000000,1500,65536,"0xa30001,0x580002,0xb50004,0x960008,0x650010,0x9b0020,0xd60040,0xde0080,0x740100,0x170200,0x5d0400,0x320800,0x361000,0xa82000,0x7e4000,0xd8000","0x18635,0x25ae9,0x4d7dc,0x8e4a2,0x105fee,0x207915,0x4045d2,0x8020ed",dense systematic parity map; seed=16748611985767961842
324,natural,n24_k16_random_systematic_linear_R2_3,4,18414590945450579824,0,15580646178856863639,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0xb9cb63,0x5ce5e2,7,1,,2,2,20000000,True,True,1000000,1500,65536,"0x490001,0x200002,0x6b0004,0x9d0008,0x6f0010,0x860020,0x5a0040,0xfb0080,0x470100,0xec0200,0xa10400,0x9c0800,0x5f1000,0x4e2000,0x664000,0x5d8000","0x1959d,0x271f4,0x4fb38,0x8badd,0x1098c8,0x204696,0x40f3d5,0x800ea8",dense systematic parity map; seed=15580646178856863639
325,natural,n24_k16_random_systematic_linear_R2_3,5,9427752737350650297,1,8905878669356214547,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x2bda8e,0x14cd8e,8,2,,2,3,20000000,True,True,1000000,1500,65536,"0xdb0001,0xdd0002,0x150004,0xa60008,0x4a0010,0x110020,0x2d0040,0xbd0080,0x8e0100,0xf0200,0x490400,0xc20800,0x221000,0x3a2000,0x6e4000,0x798000","0x186e7,0x27b19,0x443ce,0x8e7d3,0x10a0a7,0x20f0c8,0x40cc13,0x80098b",dense systematic parity map; seed=8905878669356214547
326,natural,n24_k16_random_systematic_linear_R2_3,6,6812109428772761352,2,4676290893550018176,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x598834,0x2ce034,11,1,,2,2,20000000,True,True,1000000,1500,65536,"0x900001,0xa00002,0xc50004,0xef0008,0x7a0010,0x9a0020,0x9b0040,0x710080,0xdd0100,0xd30200,0xb70400,0x950800,0x3d1000,0x6d2000,0x934000,0xe98000","0x1ffcc,0x24678,0x43d0c,0x8b178,0x105ff1,0x20b49a,0x40a39c,0x80cf6f",dense systematic parity map; seed=4676290893550018176
327,natural,n24_k16_random_systematic_linear_R2_3,7,18349034723169555252,3,16748611985767961842,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0xb52965,0x5fd6b5,4,4,,2,5,20000000,True,True,1000000,1500,65536,"0xa30001,0x580002,0xb50004,0x960008,0x650010,0x9b0020,0xd60040,0xde0080,0x740100,0x170200,0x5d0400,0x320800,0x361000,0xa82000,0x7e4000,0xd8000","0x18635,0x25ae9,0x4d7dc,0x8e4a2,0x105fee,0x207915,0x4045d2,0x8020ed",dense systematic parity map; seed=16748611985767961842
328,natural,n24_k16_random_systematic_linear_R2_3,8,5191667365804678226,0,15580646178856863639,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0xc83f12,0x643f12,18,0,,2,1,20000000,False,False,1000000,1500,65536,"0x490001,0x200002,0x6b0004,0x9d0008,0x6f0010,0x860020,0x5a0040,0xfb0080,0x470100,0xec0200,0xa10400,0x9c0800,0x5f1000,0x4e2000,0x664000,0x5d8000","0x1959d,0x271f4,0x4fb38,0x8badd,0x1098c8,0x204696,0x40f3d5,0x800ea8",dense systematic parity map; seed=15580646178856863639
329,natural,n24_k16_random_systematic_linear_R2_3,9,8398235708990285986,1,8905878669356214547,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x891961,0x448cb1,4,0,,2,1,20000000,False,False,1000000,1500,65536,"0xdb0001,0xdd0002,0x150004,0xa60008,0x4a0010,0x110020,0x2d0040,0xbd0080,0x8e0100,0xf0200,0x490400,0xc20800,0x221000,0x3a2000,0x6e4000,0x798000","0x186e7,0x27b19,0x443ce,0x8e7d3,0x10a0a7,0x20f0c8,0x40cc13,0x80098b",dense systematic parity map; seed=8905878669356214547
330,natural,n24_k16_random_systematic_linear_R2_3,10,16529850011699278858,2,4676290893550018176,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0xff2434,0x7fd034,6,2,,2,3,20000000,False,False,1000000,1500,65536,"0x900001,0xa00002,0xc50004,0xef0008,0x7a0010,0x9a0020,0x9b0040,0x710080,0xdd0100,0xd30200,0xb70400,0x950800,0x3d1000,0x6d2000,0x934000,0xe98000","0x1ffcc,0x24678,0x43d0c,0x8b178,0x105ff1,0x20b49a,0x40a39c,0x80cf6f",dense systematic parity map; seed=4676290893550018176
331,natural,n24_k16_random_systematic_linear_R2_3,11,6269336966323086171,3,16748611985767961842,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x78a40d,0x3ca40c,18,1,,2,2,20000000,False,False,1000000,1500,65536,"0xa30001,0x580002,0xb50004,0x960008,0x650010,0x9b0020,0xd60040,0xde0080,0x740100,0x170200,0x5d0400,0x320800,0x361000,0xa82000,0x7e4000,0xd8000","0x18635,0x25ae9,0x4d7dc,0x8e4a2,0x105fee,0x207915,0x4045d2,0x8020ed",dense systematic parity map; seed=16748611985767961842
332,natural,n24_k16_random_systematic_linear_R2_3,12,4036172817584143241,0,15580646178856863639,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x759d8c,0x359f8e,22,2,,2,3,20000000,False,False,1000000,1500,65536,"0x490001,0x200002,0x6b0004,0x9d0008,0x6f0010,0x860020,0x5a0040,0xfb0080,0x470100,0xec0200,0xa10400,0x9c0800,0x5f1000,0x4e2000,0x664000,0x5d8000","0x1959d,0x271f4,0x4fb38,0x8badd,0x1098c8,0x204696,0x40f3d5,0x800ea8",dense systematic parity map; seed=15580646178856863639
333,natural,n24_k16_random_systematic_linear_R2_3,13,14742365373461268182,1,8905878669356214547,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x6f0162,0x3780b2,3,0,,2,1,20000000,False,False,1000000,1500,65536,"0xdb0001,0xdd0002,0x150004,0xa60008,0x4a0010,0x110020,0x2d0040,0xbd0080,0x8e0100,0xf0200,0x490400,0xc20800,0x221000,0x3a2000,0x6e4000,0x798000","0x186e7,0x27b19,0x443ce,0x8e7d3,0x10a0a7,0x20f0c8,0x40cc13,0x80098b",dense systematic parity map; seed=8905878669356214547
334,natural,n24_k16_random_systematic_linear_R2_3,14,8674694617789417864,2,4676290893550018176,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0xbfd2bd,0x5f629d,12,2,,2,3,20000000,False,False,1000000,1500,65536,"0x900001,0xa00002,0xc50004,0xef0008,0x7a0010,0x9a0020,0x9b0040,0x710080,0xdd0100,0xd30200,0xb70400,0x950800,0x3d1000,0x6d2000,0x934000,0xe98000","0x1ffcc,0x24678,0x43d0c,0x8b178,0x105ff1,0x20b49a,0x40a39c,0x80cf6f",dense systematic parity map; seed=4676290893550018176
335,natural,n24_k16_random_systematic_linear_R2_3,15,1429996698560539158,3,16748611985767961842,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0xcc86aa,0x664348,5,1,,2,2,20000000,False,False,1000000,1500,65536,"0xa30001,0x580002,0xb50004,0x960008,0x650010,0x9b0020,0xd60040,0xde0080,0x740100,0x170200,0x5d0400,0x320800,0x361000,0xa82000,0x7e4000,0xd8000","0x18635,0x25ae9,0x4d7dc,0x8e4a2,0x105fee,0x207915,0x4045d2,0x8020ed",dense systematic parity map; seed=16748611985767961842
336,natural,n24_k16_random_systematic_linear_R2_3,16,2469015933413677955,0,15580646178856863639,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x3aa863,0x1d1463,9,1,,2,2,20000000,False,False,1000000,1500,65536,"0x490001,0x200002,0x6b0004,0x9d0008,0x6f0010,0x860020,0x5a0040,0xfb0080,0x470100,0xec0200,0xa10400,0x9c0800,0x5f1000,0x4e2000,0x664000,0x5d8000","0x1959d,0x271f4,0x4fb38,0x8badd,0x1098c8,0x204696,0x40f3d5,0x800ea8",dense systematic parity map; seed=15580646178856863639
337,natural,n24_k16_random_systematic_linear_R2_3,17,5869565599237042020,1,8905878669356214547,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x6949c1,0x34a4d1,6,1,,2,2,20000000,False,False,1000000,1500,65536,"0xdb0001,0xdd0002,0x150004,0xa60008,0x4a0010,0x110020,0x2d0040,0xbd0080,0x8e0100,0xf0200,0x490400,0xc20800,0x221000,0x3a2000,0x6e4000,0x798000","0x186e7,0x27b19,0x443ce,0x8e7d3,0x10a0a7,0x20f0c8,0x40cc13,0x80098b",dense systematic parity map; seed=8905878669356214547
338,natural,n24_k16_random_systematic_linear_R2_3,18,5741494299930143705,2,4676290893550018176,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x66caec,0x33657c,4,0,,2,1,20000000,False,False,1000000,1500,65536,"0x900001,0xa00002,0xc50004,0xef0008,0x7a0010,0x9a0020,0x9b0040,0x710080,0xdd0100,0xd30200,0xb70400,0x950800,0x3d1000,0x6d2000,0x934000,0xe98000","0x1ffcc,0x24678,0x43d0c,0x8b178,0x105ff1,0x20b49a,0x40a39c,0x80cf6f",dense systematic parity map; seed=4676290893550018176
339,natural,n24_k16_random_systematic_linear_R2_3,19,14003641790947560029,3,16748611985767961842,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x7a5f75,0x393fba,0,2,,2,3,20000000,False,False,1000000,1500,65536,"0xa30001,0x580002,0xb50004,0x960008,0x650010,0x9b0020,0xd60040,0xde0080,0x740100,0x170200,0x5d0400,0x320800,0x361000,0xa82000,0x7e4000,0xd8000","0x18635,0x25ae9,0x4d7dc,0x8e4a2,0x105fee,0x207915,0x4045d2,0x8020ed",dense systematic parity map; seed=16748611985767961842
340,natural,n24_k16_random_systematic_linear_R2_3,20,15642562463331600254,0,15580646178856863639,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x9bc031,0x4dc411,14,2,,2,3,20000000,False,False,1000000,1500,65536,"0x490001,0x200002,0x6b0004,0x9d0008,0x6f0010,0x860020,0x5a0040,0xfb0080,0x470100,0xec0200,0xa10400,0x9c0800,0x5f1000,0x4e2000,0x664000,0x5d8000","0x1959d,0x271f4,0x4fb38,0x8badd,0x1098c8,0x204696,0x40f3d5,0x800ea8",dense systematic parity map; seed=15580646178856863639
341,natural,n24_k16_random_systematic_linear_R2_3,21,14308139053042573799,1,8905878669356214547,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0xafa3f8,0x57e1f8,19,2,,2,3,20000000,False,False,1000000,1500,65536,"0xdb0001,0xdd0002,0x150004,0xa60008,0x4a0010,0x110020,0x2d0040,0xbd0080,0x8e0100,0xf0200,0x490400,0xc20800,0x221000,0x3a2000,0x6e4000,0x798000","0x186e7,0x27b19,0x443ce,0x8e7d3,0x10a0a7,0x20f0c8,0x40cc13,0x80098b",dense systematic parity map; seed=8905878669356214547
342,natural,n24_k16_random_systematic_linear_R2_3,22,18102234487628569072,2,4676290893550018176,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0xc82b5b,0x6415ad,0,0,,2,1,20000000,False,False,1000000,1500,65536,"0x900001,0xa00002,0xc50004,0xef0008,0x7a0010,0x9a0020,0x9b0040,0x710080,0xdd0100,0xd30200,0xb70400,0x950800,0x3d1000,0x6d2000,0x934000,0xe98000","0x1ffcc,0x24678,0x43d0c,0x8b178,0x105ff1,0x20b49a,0x40a39c,0x80cf6f",dense systematic parity map; seed=4676290893550018176
343,natural,n24_k16_random_systematic_linear_R2_3,23,13969332760705498208,3,16748611985767961842,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x9e339f,0x4f3d4d,2,4,,2,5,20000000,False,False,1000000,1500,65536,"0xa30001,0x580002,0xb50004,0x960008,0x650010,0x9b0020,0xd60040,0xde0080,0x740100,0x170200,0x5d0400,0x320800,0x361000,0xa82000,0x7e4000,0xd8000","0x18635,0x25ae9,0x4d7dc,0x8e4a2,0x105fee,0x207915,0x4045d2,0x8020ed",dense systematic parity map; seed=16748611985767961842
344,natural,n24_k16_random_systematic_linear_R2_3,24,3246677691826805390,0,15580646178856863639,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x19dc99,0x9d499,19,1,,2,2,20000000,False,False,1000000,1500,65536,"0x490001,0x200002,0x6b0004,0x9d0008,0x6f0010,0x860020,0x5a0040,0xfb0080,0x470100,0xec0200,0xa10400,0x9c0800,0x5f1000,0x4e2000,0x664000,0x5d8000","0x1959d,0x271f4,0x4fb38,0x8badd,0x1098c8,0x204696,0x40f3d5,0x800ea8",dense systematic parity map; seed=15580646178856863639
345,natural,n24_k16_random_systematic_linear_R2_3,25,4904092008052776414,1,8905878669356214547,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x20f481,0x1374c1,14,3,,2,4,20000000,False,False,1000000,1500,65536,"0xdb0001,0xdd0002,0x150004,0xa60008,0x4a0010,0x110020,0x2d0040,0xbd0080,0x8e0100,0xf0200,0x490400,0xc20800,0x221000,0x3a2000,0x6e4000,0x798000","0x186e7,0x27b19,0x443ce,0x8e7d3,0x10a0a7,0x20f0c8,0x40cc13,0x80098b",dense systematic parity map; seed=8905878669356214547
346,natural,n24_k16_random_systematic_linear_R2_3,26,4863511100680195144,2,4676290893550018176,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x4c99e2,0x264ce2,5,0,,2,1,20000000,False,False,1000000,1500,65536,"0x900001,0xa00002,0xc50004,0xef0008,0x7a0010,0x9a0020,0x9b0040,0x710080,0xdd0100,0xd30200,0xb70400,0x950800,0x3d1000,0x6d2000,0x934000,0xe98000","0x1ffcc,0x24678,0x43d0c,0x8b178,0x105ff1,0x20b49a,0x40a39c,0x80cf6f",dense systematic parity map; seed=4676290893550018176
347,natural,n24_k16_random_systematic_linear_R2_3,27,446289829305985453,3,16748611985767961842,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x345c36,0x1e3c36,10,2,,2,3,20000000,False,False,1000000,1500,65536,"0xa30001,0x580002,0xb50004,0x960008,0x650010,0x9b0020,0xd60040,0xde0080,0x740100,0x170200,0x5d0400,0x320800,0x361000,0xa82000,0x7e4000,0xd8000","0x18635,0x25ae9,0x4d7dc,0x8e4a2,0x105fee,0x207915,0x4045d2,0x8020ed",dense systematic parity map; seed=16748611985767961842
348,natural,n24_k16_random_systematic_linear_R2_3,28,17039016694517637293,0,15580646178856863639,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x9e61ee,0x4f30e6,6,1,,2,2,20000000,False,False,1000000,1500,65536,"0x490001,0x200002,0x6b0004,0x9d0008,0x6f0010,0x860020,0x5a0040,0xfb0080,0x470100,0xec0200,0xa10400,0x9c0800,0x5f1000,0x4e2000,0x664000,0x5d8000","0x1959d,0x271f4,0x4fb38,0x8badd,0x1098c8,0x204696,0x40f3d5,0x800ea8",dense systematic parity map; seed=15580646178856863639
349,natural,n24_k16_random_systematic_linear_R2_3,29,15617270351907149425,1,8905878669356214547,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0xac8a7e,0x56653c,3,2,,2,3,20000000,False,False,1000000,1500,65536,"0xdb0001,0xdd0002,0x150004,0xa60008,0x4a0010,0x110020,0x2d0040,0xbd0080,0x8e0100,0xf0200,0x490400,0xc20800,0x221000,0x3a2000,0x6e4000,0x798000","0x186e7,0x27b19,0x443ce,0x8e7d3,0x10a0a7,0x20f0c8,0x40cc13,0x80098b",dense systematic parity map; seed=8905878669356214547
350,natural,n24_k16_random_systematic_linear_R2_3,30,3795876328551884797,2,4676290893550018176,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x1e79c9,0x1f7dc8,9,3,,2,4,20000000,False,False,1000000,1500,65536,"0x900001,0xa00002,0xc50004,0xef0008,0x7a0010,0x9a0020,0x9b0040,0x710080,0xdd0100,0xd30200,0xb70400,0x950800,0x3d1000,0x6d2000,0x934000,0xe98000","0x1ffcc,0x24678,0x43d0c,0x8b178,0x105ff1,0x20b49a,0x40a39c,0x80cf6f",dense systematic parity map; seed=4676290893550018176
351,natural,n24_k16_random_systematic_linear_R2_3,31,9144751021579816543,3,16748611985767961842,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x57c119,0x2bc139,14,1,,2,2,20000000,False,False,1000000,1500,65536,"0xa30001,0x580002,0xb50004,0x960008,0x650010,0x9b0020,0xd60040,0xde0080,0x740100,0x170200,0x5d0400,0x320800,0x361000,0xa82000,0x7e4000,0xd8000","0x18635,0x25ae9,0x4d7dc,0x8e4a2,0x105fee,0x207915,0x4045d2,0x8020ed",dense systematic parity map; seed=16748611985767961842
352,natural,n24_k16_random_systematic_linear_R2_3,32,8328714579805847779,0,15580646178856863639,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x849d62,0x720f62,9,3,,2,4,20000000,False,False,1000000,1500,65536,"0x490001,0x200002,0x6b0004,0x9d0008,0x6f0010,0x860020,0x5a0040,0xfb0080,0x470100,0xec0200,0xa10400,0x9c0800,0x5f1000,0x4e2000,0x664000,0x5d8000","0x1959d,0x271f4,0x4fb38,0x8badd,0x1098c8,0x204696,0x40f3d5,0x800ea8",dense systematic parity map; seed=15580646178856863639
353,natural,n24_k16_random_systematic_linear_R2_3,33,760235183622659037,1,8905878669356214547,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0x9f910,0xdd10,9,2,,2,3,20000000,False,False,1000000,1500,65536,"0xdb0001,0xdd0002,0x150004,0xa60008,0x4a0010,0x110020,0x2d0040,0xbd0080,0x8e0100,0xf0200,0x490400,0xc20800,0x221000,0x3a2000,0x6e4000,0x798000","0x186e7,0x27b19,0x443ce,0x8e7d3,0x10a0a7,0x20f0c8,0x40cc13,0x80098b",dense systematic parity map; seed=8905878669356214547
354,natural,n24_k16_random_systematic_linear_R2_3,34,15180042688623311593,2,4676290893550018176,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0xc072e2,0x6038e2,9,0,,2,1,20000000,False,False,1000000,1500,65536,"0x900001,0xa00002,0xc50004,0xef0008,0x7a0010,0x9a0020,0x9b0040,0x710080,0xdd0100,0xd30200,0xb70400,0x950800,0x3d1000,0x6d2000,0x934000,0xe98000","0x1ffcc,0x24678,0x43d0c,0x8b178,0x105ff1,0x20b49a,0x40a39c,0x80cf6f",dense systematic parity map; seed=4676290893550018176
355,natural,n24_k16_random_systematic_linear_R2_3,35,1881750674333714114,3,16748611985767961842,random_systematic_linear,R2_3,24,16,0.6666666666666666,1,20,0.05,0xf981d6,0x7983d6,20,1,,2,2,20000000,False,False,1000000,1500,65536,"0xa30001,0x580002,0xb50004,0x960008,0x650010,0x9b0020,0xd60040,0xde0080,0x740100,0x170200,0x5d0400,0x320800,0x361000,0xa82000,0x7e4000,0xd8000","0x18635,0x25ae9,0x4d7dc,0x8e4a2,0x105fee,0x207915,0x4045d2,0x8020ed",dense systematic parity map; seed=16748611985767961842
